arrival_cycle,arrival_ns,kind,vpn,data_page,device_id,pasid,vmid,info
65667.072,164167.680,dma,4008,4008,0,0,0,
65683.456,164208.640,dma,4009,4009,0,0,0,
65699.840,164249.600,dma,4010,4010,0,0,0,
65716.224,164290.560,dma,4011,4011,0,0,0,
65732.608,164331.520,dma,4012,4012,0,0,0,
65748.992,164372.480,dma,4013,4013,0,0,0,
65765.376,164413.440,dma,4014,4014,0,0,0,
65781.760,164454.400,dma,4015,4015,0,0,0,
65798.144,164495.360,dma,4016,4016,0,0,0,
65814.528,164536.320,dma,4017,4017,0,0,0,
65830.912,164577.280,dma,4018,4018,0,0,0,
65847.296,164618.240,dma,4019,4019,0,0,0,
65863.680,164659.200,dma,4020,4020,0,0,0,
65880.064,164700.160,dma,4021,4021,0,0,0,
65896.448,164741.120,dma,4022,4022,0,0,0,
65912.832,164782.080,dma,4023,4023,0,0,0,
65929.216,164823.040,dma,4024,4024,0,0,0,
65945.600,164864.000,dma,4025,4025,0,0,0,
65961.984,164904.960,dma,4026,4026,0,0,0,
65978.368,164945.920,dma,4027,4027,0,0,0,
65994.752,164986.880,dma,4028,4028,0,0,0,
66011.136,165027.840,dma,4029,4029,0,0,0,
66027.520,165068.800,dma,4030,4030,0,0,0,
66043.904,165109.760,dma,4031,4031,0,0,0,
66060.288,165150.720,dma,4032,4032,0,0,0,
66076.672,165191.680,dma,4033,4033,0,0,0,
66093.056,165232.640,dma,4034,4034,0,0,0,
66109.440,165273.600,dma,4035,4035,0,0,0,
66125.824,165314.560,dma,4036,4036,0,0,0,
66142.208,165355.520,dma,4037,4037,0,0,0,
66158.592,165396.480,dma,4038,4038,0,0,0,
66174.976,165437.440,dma,4039,4039,0,0,0,
66191.360,165478.400,dma,4040,4040,0,0,0,
66207.744,165519.360,dma,4041,4041,0,0,0,
66224.128,165560.320,dma,4042,4042,0,0,0,
66240.512,165601.280,dma,4043,4043,0,0,0,
66256.896,165642.240,dma,4044,4044,0,0,0,
66273.280,165683.200,dma,4045,4045,0,0,0,
66289.664,165724.160,dma,4046,4046,0,0,0,
66306.048,165765.120,dma,4047,4047,0,0,0,
66322.432,165806.080,dma,4048,4048,0,0,0,
66338.816,165847.040,dma,4049,4049,0,0,0,
66355.200,165888.000,dma,4050,4050,0,0,0,
66371.584,165928.960,dma,4051,4051,0,0,0,
66387.968,165969.920,dma,4052,4052,0,0,0,
66404.352,166010.880,dma,4053,4053,0,0,0,
66420.736,166051.840,dma,4054,4054,0,0,0,
66437.120,166092.800,dma,4055,4055,0,0,0,
66453.504,166133.760,dma,4056,4056,0,0,0,
66469.888,166174.720,dma,4057,4057,0,0,0,
66486.272,166215.680,dma,4058,4058,0,0,0,
66502.656,166256.640,dma,4059,4059,0,0,0,
66519.040,166297.600,dma,4060,4060,0,0,0,
66535.424,166338.560,dma,4061,4061,0,0,0,
66551.808,166379.520,dma,4062,4062,0,0,0,
66568.192,166420.480,dma,4063,4063,0,0,0,
66584.576,166461.440,dma,4064,4064,0,0,0,
66600.960,166502.400,dma,4065,4065,0,0,0,
66617.344,166543.360,dma,4066,4066,0,0,0,
66633.728,166584.320,dma,4067,4067,0,0,0,
66650.112,166625.280,dma,4068,4068,0,0,0,
66666.496,166666.240,dma,4069,4069,0,0,0,
66682.880,166707.200,dma,4070,4070,0,0,0,
66699.264,166748.160,dma,4071,4071,0,0,0,
66715.648,166789.120,dma,4072,4072,0,0,0,
66732.032,166830.080,dma,4073,4073,0,0,0,
66748.416,166871.040,dma,4074,4074,0,0,0,
66764.800,166912.000,dma,4075,4075,0,0,0,
66781.184,166952.960,dma,4076,4076,0,0,0,
66797.568,166993.920,dma,4077,4077,0,0,0,
66813.952,167034.880,dma,4078,4078,0,0,0,
66830.336,167075.840,dma,4079,4079,0,0,0,
66846.720,167116.800,dma,4080,4080,0,0,0,
66863.104,167157.760,dma,4081,4081,0,0,0,
66879.488,167198.720,dma,4082,4082,0,0,0,
66895.872,167239.680,dma,4083,4083,0,0,0,
66912.256,167280.640,dma,4084,4084,0,0,0,
66928.640,167321.600,dma,4085,4085,0,0,0,
66945.024,167362.560,dma,4086,4086,0,0,0,
66961.408,167403.520,dma,4087,4087,0,0,0,
66977.792,167444.480,dma,4088,4088,0,0,0,
66994.176,167485.440,dma,4089,4089,0,0,0,
67010.560,167526.400,dma,4090,4090,0,0,0,
67026.944,167567.360,dma,4091,4091,0,0,0,
67043.328,167608.320,dma,4092,4092,0,0,0,
67059.712,167649.280,dma,4093,4093,0,0,0,
67076.096,167690.240,dma,4094,4094,0,0,0,
67092.480,167731.200,dma,4095,4095,0,0,0,
67108.864,167772.160,dma,4096,4096,0,0,0,
67125.248,167813.120,dma,4097,4097,0,0,0,
67141.632,167854.080,dma,4098,4098,0,0,0,
67158.016,167895.040,dma,4099,4099,0,0,0,
67174.400,167936.000,dma,4100,4100,0,0,0,
67190.784,167976.960,dma,4101,4101,0,0,0,
67207.168,168017.920,dma,4102,4102,0,0,0,
67223.552,168058.880,dma,4103,4103,0,0,0,
67239.936,168099.840,dma,4104,4104,0,0,0,
67256.320,168140.800,dma,4105,4105,0,0,0,
67272.704,168181.760,dma,4106,4106,0,0,0,
67289.088,168222.720,dma,4107,4107,0,0,0,
67305.472,168263.680,dma,4108,4108,0,0,0,
67321.856,168304.640,dma,4109,4109,0,0,0,
67338.240,168345.600,dma,4110,4110,0,0,0,
67354.624,168386.560,dma,4111,4111,0,0,0,
67371.008,168427.520,dma,4112,4112,0,0,0,
67387.392,168468.480,dma,4113,4113,0,0,0,
67403.776,168509.440,dma,4114,4114,0,0,0,
67420.160,168550.400,dma,4115,4115,0,0,0,
67436.544,168591.360,dma,4116,4116,0,0,0,
67452.928,168632.320,dma,4117,4117,0,0,0,
67469.312,168673.280,dma,4118,4118,0,0,0,
67485.696,168714.240,dma,4119,4119,0,0,0,
67502.080,168755.200,dma,4120,4120,0,0,0,
67518.464,168796.160,dma,4121,4121,0,0,0,
67534.848,168837.120,dma,4122,4122,0,0,0,
67551.232,168878.080,dma,4123,4123,0,0,0,
67567.616,168919.040,dma,4124,4124,0,0,0,
67584.000,168960.000,dma,4125,4125,0,0,0,
67600.384,169000.960,dma,4126,4126,0,0,0,
67616.768,169041.920,dma,4127,4127,0,0,0,
67633.152,169082.880,dma,4128,4128,0,0,0,
67649.536,169123.840,dma,4129,4129,0,0,0,
67665.920,169164.800,dma,4130,4130,0,0,0,
67682.304,169205.760,dma,4131,4131,0,0,0,
67698.688,169246.720,dma,4132,4132,0,0,0,
67715.072,169287.680,dma,4133,4133,0,0,0,
67731.456,169328.640,dma,4134,4134,0,0,0,
67747.840,169369.600,dma,4135,4135,0,0,0,
67764.224,169410.560,dma,4136,4136,0,0,0,
67780.608,169451.520,dma,4137,4137,0,0,0,
67796.992,169492.480,dma,4138,4138,0,0,0,
67813.376,169533.440,dma,4139,4139,0,0,0,
67829.760,169574.400,dma,4140,4140,0,0,0,
67846.144,169615.360,dma,4141,4141,0,0,0,
67862.528,169656.320,dma,4142,4142,0,0,0,
67878.912,169697.280,dma,4143,4143,0,0,0,
67895.296,169738.240,dma,4144,4144,0,0,0,
67911.680,169779.200,dma,4145,4145,0,0,0,
67928.064,169820.160,dma,4146,4146,0,0,0,
67944.448,169861.120,dma,4147,4147,0,0,0,
67960.832,169902.080,dma,4148,4148,0,0,0,
67977.216,169943.040,dma,4149,4149,0,0,0,
67993.600,169984.000,dma,4150,4150,0,0,0,
68009.984,170024.960,dma,4151,4151,0,0,0,
68026.368,170065.920,dma,4152,4152,0,0,0,
68042.752,170106.880,dma,4153,4153,0,0,0,
68059.136,170147.840,dma,4154,4154,0,0,0,
68075.520,170188.800,dma,4155,4155,0,0,0,
68091.904,170229.760,dma,4156,4156,0,0,0,
68108.288,170270.720,dma,4157,4157,0,0,0,
68124.672,170311.680,dma,4158,4158,0,0,0,
68141.056,170352.640,dma,4159,4159,0,0,0,
68157.440,170393.600,dma,4160,4160,0,0,0,
68173.824,170434.560,dma,4161,4161,0,0,0,
68190.208,170475.520,dma,4162,4162,0,0,0,
68206.592,170516.480,dma,4163,4163,0,0,0,
68222.976,170557.440,dma,4164,4164,0,0,0,
68239.360,170598.400,dma,4165,4165,0,0,0,
68255.744,170639.360,dma,4166,4166,0,0,0,
68272.128,170680.320,dma,4167,4167,0,0,0,
68288.512,170721.280,dma,4168,4168,0,0,0,
68304.896,170762.240,dma,4169,4169,0,0,0,
68321.280,170803.200,dma,4170,4170,0,0,0,
68337.664,170844.160,dma,4171,4171,0,0,0,
68354.048,170885.120,dma,4172,4172,0,0,0,
68370.432,170926.080,dma,4173,4173,0,0,0,
68386.816,170967.040,dma,4174,4174,0,0,0,
68403.200,171008.000,dma,4175,4175,0,0,0,
68419.584,171048.960,dma,4176,4176,0,0,0,
68435.968,171089.920,dma,4177,4177,0,0,0,
68452.352,171130.880,dma,4178,4178,0,0,0,
68468.736,171171.840,dma,4179,4179,0,0,0,
68485.120,171212.800,dma,4180,4180,0,0,0,
68501.504,171253.760,dma,4181,4181,0,0,0,
68517.888,171294.720,dma,4182,4182,0,0,0,
68534.272,171335.680,dma,4183,4183,0,0,0,
68550.656,171376.640,dma,4184,4184,0,0,0,
68567.040,171417.600,dma,4185,4185,0,0,0,
68583.424,171458.560,dma,4186,4186,0,0,0,
68599.808,171499.520,dma,4187,4187,0,0,0,
68616.192,171540.480,dma,4188,4188,0,0,0,
68632.576,171581.440,dma,4189,4189,0,0,0,
68648.960,171622.400,dma,4190,4190,0,0,0,
68665.344,171663.360,dma,4191,4191,0,0,0,
68681.728,171704.320,dma,4192,4192,0,0,0,
68698.112,171745.280,dma,4193,4193,0,0,0,
68714.496,171786.240,dma,4194,4194,0,0,0,
68730.880,171827.200,dma,4195,4195,0,0,0,
68747.264,171868.160,dma,4196,4196,0,0,0,
68763.648,171909.120,dma,4197,4197,0,0,0,
68780.032,171950.080,dma,4198,4198,0,0,0,
68796.416,171991.040,dma,4199,4199,0,0,0,
68812.800,172032.000,dma,4200,4200,0,0,0,
68829.184,172072.960,dma,4201,4201,0,0,0,
68845.568,172113.920,dma,4202,4202,0,0,0,
68861.952,172154.880,dma,4203,4203,0,0,0,
68878.336,172195.840,dma,4204,4204,0,0,0,
68894.720,172236.800,dma,4205,4205,0,0,0,
68911.104,172277.760,dma,4206,4206,0,0,0,
68927.488,172318.720,dma,4207,4207,0,0,0,
68943.872,172359.680,dma,4208,4208,0,0,0,
68960.256,172400.640,dma,4209,4209,0,0,0,
68976.640,172441.600,dma,4210,4210,0,0,0,
68993.024,172482.560,dma,4211,4211,0,0,0,
69009.408,172523.520,dma,4212,4212,0,0,0,
69025.792,172564.480,dma,4213,4213,0,0,0,
69042.176,172605.440,dma,4214,4214,0,0,0,
69058.560,172646.400,dma,4215,4215,0,0,0,
69074.944,172687.360,dma,4216,4216,0,0,0,
69091.328,172728.320,dma,4217,4217,0,0,0,
69107.712,172769.280,dma,4218,4218,0,0,0,
69124.096,172810.240,dma,4219,4219,0,0,0,
69140.480,172851.200,dma,4220,4220,0,0,0,
69156.864,172892.160,dma,4221,4221,0,0,0,
69173.248,172933.120,dma,4222,4222,0,0,0,
69189.632,172974.080,dma,4223,4223,0,0,0,
69206.016,173015.040,dma,4224,4224,0,0,0,
69222.400,173056.000,dma,4225,4225,0,0,0,
69238.784,173096.960,dma,4226,4226,0,0,0,
69255.168,173137.920,dma,4227,4227,0,0,0,
69271.552,173178.880,dma,4228,4228,0,0,0,
69287.936,173219.840,dma,4229,4229,0,0,0,
69304.320,173260.800,dma,4230,4230,0,0,0,
69320.704,173301.760,dma,4231,4231,0,0,0,
69337.088,173342.720,dma,4232,4232,0,0,0,
69353.472,173383.680,dma,4233,4233,0,0,0,
69369.856,173424.640,dma,4234,4234,0,0,0,
69386.240,173465.600,dma,4235,4235,0,0,0,
69402.624,173506.560,dma,4236,4236,0,0,0,
69419.008,173547.520,dma,4237,4237,0,0,0,
69435.392,173588.480,dma,4238,4238,0,0,0,
69451.776,173629.440,dma,4239,4239,0,0,0,
69468.160,173670.400,dma,4240,4240,0,0,0,
69484.544,173711.360,dma,4241,4241,0,0,0,
69500.928,173752.320,dma,4242,4242,0,0,0,
69517.312,173793.280,dma,4243,4243,0,0,0,
69533.696,173834.240,dma,4244,4244,0,0,0,
69550.080,173875.200,dma,4245,4245,0,0,0,
69566.464,173916.160,dma,4246,4246,0,0,0,
69582.848,173957.120,dma,4247,4247,0,0,0,
69599.232,173998.080,dma,4248,4248,0,0,0,
69615.616,174039.040,dma,4249,4249,0,0,0,
69632.000,174080.000,dma,4250,4250,0,0,0,
69648.384,174120.960,dma,4251,4251,0,0,0,
69664.768,174161.920,dma,4252,4252,0,0,0,
69681.152,174202.880,dma,4253,4253,0,0,0,
69697.536,174243.840,dma,4254,4254,0,0,0,
69713.920,174284.800,dma,4255,4255,0,0,0,
69730.304,174325.760,dma,4256,4256,0,0,0,
69746.688,174366.720,dma,4257,4257,0,0,0,
69763.072,174407.680,dma,4258,4258,0,0,0,
69779.456,174448.640,dma,4259,4259,0,0,0,
69795.840,174489.600,dma,4260,4260,0,0,0,
69812.224,174530.560,dma,4261,4261,0,0,0,
69828.608,174571.520,dma,4262,4262,0,0,0,
69844.992,174612.480,dma,4263,4263,0,0,0,
69861.376,174653.440,dma,4264,4264,0,0,0,
69877.760,174694.400,dma,4265,4265,0,0,0,
69894.144,174735.360,dma,4266,4266,0,0,0,
69910.528,174776.320,dma,4267,4267,0,0,0,
69926.912,174817.280,dma,4268,4268,0,0,0,
69943.296,174858.240,dma,4269,4269,0,0,0,
69959.680,174899.200,dma,4270,4270,0,0,0,
69976.064,174940.160,dma,4271,4271,0,0,0,
69992.448,174981.120,dma,4272,4272,0,0,0,
70008.832,175022.080,dma,4273,4273,0,0,0,
70025.216,175063.040,dma,4274,4274,0,0,0,
70041.600,175104.000,dma,4275,4275,0,0,0,
70057.984,175144.960,dma,4276,4276,0,0,0,
70074.368,175185.920,dma,4277,4277,0,0,0,
70090.752,175226.880,dma,4278,4278,0,0,0,
70107.136,175267.840,dma,4279,4279,0,0,0,
70123.520,175308.800,dma,4280,4280,0,0,0,
70139.904,175349.760,dma,4281,4281,0,0,0,
70156.288,175390.720,dma,4282,4282,0,0,0,
70172.672,175431.680,dma,4283,4283,0,0,0,
70189.056,175472.640,dma,4284,4284,0,0,0,
70205.440,175513.600,dma,4285,4285,0,0,0,
70221.824,175554.560,dma,4286,4286,0,0,0,
70238.208,175595.520,dma,4287,4287,0,0,0,
70254.592,175636.480,dma,4288,4288,0,0,0,
70270.976,175677.440,dma,4289,4289,0,0,0,
70287.360,175718.400,dma,4290,4290,0,0,0,
70303.744,175759.360,dma,4291,4291,0,0,0,
70320.128,175800.320,dma,4292,4292,0,0,0,
70336.512,175841.280,dma,4293,4293,0,0,0,
70352.896,175882.240,dma,4294,4294,0,0,0,
70369.280,175923.200,dma,4295,4295,0,0,0,
70385.664,175964.160,dma,4296,4296,0,0,0,
70402.048,176005.120,dma,4297,4297,0,0,0,
70418.432,176046.080,dma,4298,4298,0,0,0,
70434.816,176087.040,dma,4299,4299,0,0,0,
70451.200,176128.000,dma,4300,4300,0,0,0,
70467.584,176168.960,dma,4301,4301,0,0,0,
70483.968,176209.920,dma,4302,4302,0,0,0,
70500.352,176250.880,dma,4303,4303,0,0,0,
70516.736,176291.840,dma,4304,4304,0,0,0,
70533.120,176332.800,dma,4305,4305,0,0,0,
70549.504,176373.760,dma,4306,4306,0,0,0,
70565.888,176414.720,dma,4307,4307,0,0,0,
70582.272,176455.680,dma,4308,4308,0,0,0,
70598.656,176496.640,dma,4309,4309,0,0,0,
70615.040,176537.600,dma,4310,4310,0,0,0,
70631.424,176578.560,dma,4311,4311,0,0,0,
70647.808,176619.520,dma,4312,4312,0,0,0,
70664.192,176660.480,dma,4313,4313,0,0,0,
70680.576,176701.440,dma,4314,4314,0,0,0,
70696.960,176742.400,dma,4315,4315,0,0,0,
70713.344,176783.360,dma,4316,4316,0,0,0,
70729.728,176824.320,dma,4317,4317,0,0,0,
70746.112,176865.280,dma,4318,4318,0,0,0,
70762.496,176906.240,dma,4319,4319,0,0,0,
70778.880,176947.200,dma,4320,4320,0,0,0,
70795.264,176988.160,dma,4321,4321,0,0,0,
70811.648,177029.120,dma,4322,4322,0,0,0,
70828.032,177070.080,dma,4323,4323,0,0,0,
70844.416,177111.040,dma,4324,4324,0,0,0,
70860.800,177152.000,dma,4325,4325,0,0,0,
70877.184,177192.960,dma,4326,4326,0,0,0,
70893.568,177233.920,dma,4327,4327,0,0,0,
70909.952,177274.880,dma,4328,4328,0,0,0,
70926.336,177315.840,dma,4329,4329,0,0,0,
70942.720,177356.800,dma,4330,4330,0,0,0,
70959.104,177397.760,dma,4331,4331,0,0,0,
70975.488,177438.720,dma,4332,4332,0,0,0,
70991.872,177479.680,dma,4333,4333,0,0,0,
71008.256,177520.640,dma,4334,4334,0,0,0,
71024.640,177561.600,dma,4335,4335,0,0,0,
71041.024,177602.560,dma,4336,4336,0,0,0,
71057.408,177643.520,dma,4337,4337,0,0,0,
71073.792,177684.480,dma,4338,4338,0,0,0,
71090.176,177725.440,dma,4339,4339,0,0,0,
71106.560,177766.400,dma,4340,4340,0,0,0,
71122.944,177807.360,dma,4341,4341,0,0,0,
71139.328,177848.320,dma,4342,4342,0,0,0,
71155.712,177889.280,dma,4343,4343,0,0,0,
71172.096,177930.240,dma,4344,4344,0,0,0,
71188.480,177971.200,dma,4345,4345,0,0,0,
71204.864,178012.160,dma,4346,4346,0,0,0,
71221.248,178053.120,dma,4347,4347,0,0,0,
71237.632,178094.080,dma,4348,4348,0,0,0,
71254.016,178135.040,dma,4349,4349,0,0,0,
71270.400,178176.000,dma,4350,4350,0,0,0,
71286.784,178216.960,dma,4351,4351,0,0,0,
71303.168,178257.920,dma,4352,4352,0,0,0,
71319.552,178298.880,dma,4353,4353,0,0,0,
71335.936,178339.840,dma,4354,4354,0,0,0,
71352.320,178380.800,dma,4355,4355,0,0,0,
71368.704,178421.760,dma,4356,4356,0,0,0,
71385.088,178462.720,dma,4357,4357,0,0,0,
71401.472,178503.680,dma,4358,4358,0,0,0,
71417.856,178544.640,dma,4359,4359,0,0,0,
71434.240,178585.600,dma,4360,4360,0,0,0,
71450.624,178626.560,dma,4361,4361,0,0,0,
71467.008,178667.520,dma,4362,4362,0,0,0,
71483.392,178708.480,dma,4363,4363,0,0,0,
71499.776,178749.440,dma,4364,4364,0,0,0,
71516.160,178790.400,dma,4365,4365,0,0,0,
71532.544,178831.360,dma,4366,4366,0,0,0,
71548.928,178872.320,dma,4367,4367,0,0,0,
71565.312,178913.280,dma,4368,4368,0,0,0,
71581.696,178954.240,dma,4369,4369,0,0,0,
71598.080,178995.200,dma,4370,4370,0,0,0,
71614.464,179036.160,dma,4371,4371,0,0,0,
71630.848,179077.120,dma,4372,4372,0,0,0,
71647.232,179118.080,dma,4373,4373,0,0,0,
71663.616,179159.040,dma,4374,4374,0,0,0,
71680.000,179200.000,dma,4375,4375,0,0,0,
71696.384,179240.960,dma,4376,4376,0,0,0,
71712.768,179281.920,dma,4377,4377,0,0,0,
71729.152,179322.880,dma,4378,4378,0,0,0,
71745.536,179363.840,dma,4379,4379,0,0,0,
71761.920,179404.800,dma,4380,4380,0,0,0,
71778.304,179445.760,dma,4381,4381,0,0,0,
71794.688,179486.720,dma,4382,4382,0,0,0,
71811.072,179527.680,dma,4383,4383,0,0,0,
71827.456,179568.640,dma,4384,4384,0,0,0,
71843.840,179609.600,dma,4385,4385,0,0,0,
71860.224,179650.560,dma,4386,4386,0,0,0,
71876.608,179691.520,dma,4387,4387,0,0,0,
71892.992,179732.480,dma,4388,4388,0,0,0,
71909.376,179773.440,dma,4389,4389,0,0,0,
71925.760,179814.400,dma,4390,4390,0,0,0,
71942.144,179855.360,dma,4391,4391,0,0,0,
71958.528,179896.320,dma,4392,4392,0,0,0,
71974.912,179937.280,dma,4393,4393,0,0,0,
71991.296,179978.240,dma,4394,4394,0,0,0,
72007.680,180019.200,dma,4395,4395,0,0,0,
72024.064,180060.160,dma,4396,4396,0,0,0,
72040.448,180101.120,dma,4397,4397,0,0,0,
72056.832,180142.080,dma,4398,4398,0,0,0,
72073.216,180183.040,dma,4399,4399,0,0,0,
72089.600,180224.000,dma,4400,4400,0,0,0,
72105.984,180264.960,dma,4401,4401,0,0,0,
72122.368,180305.920,dma,4402,4402,0,0,0,
72138.752,180346.880,dma,4403,4403,0,0,0,
72155.136,180387.840,dma,4404,4404,0,0,0,
72171.520,180428.800,dma,4405,4405,0,0,0,
72187.904,180469.760,dma,4406,4406,0,0,0,
72204.288,180510.720,dma,4407,4407,0,0,0,
72220.672,180551.680,dma,4408,4408,0,0,0,
72237.056,180592.640,dma,4409,4409,0,0,0,
72253.440,180633.600,dma,4410,4410,0,0,0,
72269.824,180674.560,dma,4411,4411,0,0,0,
72286.208,180715.520,dma,4412,4412,0,0,0,
72302.592,180756.480,dma,4413,4413,0,0,0,
72318.976,180797.440,dma,4414,4414,0,0,0,
72335.360,180838.400,dma,4415,4415,0,0,0,
72351.744,180879.360,dma,4416,4416,0,0,0,
72368.128,180920.320,dma,4417,4417,0,0,0,
72384.512,180961.280,dma,4418,4418,0,0,0,
72400.896,181002.240,dma,4419,4419,0,0,0,
72417.280,181043.200,dma,4420,4420,0,0,0,
72433.664,181084.160,dma,4421,4421,0,0,0,
72450.048,181125.120,dma,4422,4422,0,0,0,
72466.432,181166.080,dma,4423,4423,0,0,0,
72482.816,181207.040,dma,4424,4424,0,0,0,
72499.200,181248.000,dma,4425,4425,0,0,0,
72515.584,181288.960,dma,4426,4426,0,0,0,
72531.968,181329.920,dma,4427,4427,0,0,0,
72548.352,181370.880,dma,4428,4428,0,0,0,
72564.736,181411.840,dma,4429,4429,0,0,0,
72581.120,181452.800,dma,4430,4430,0,0,0,
72597.504,181493.760,dma,4431,4431,0,0,0,
72613.888,181534.720,dma,4432,4432,0,0,0,
72630.272,181575.680,dma,4433,4433,0,0,0,
72646.656,181616.640,dma,4434,4434,0,0,0,
72663.040,181657.600,dma,4435,4435,0,0,0,
72679.424,181698.560,dma,4436,4436,0,0,0,
72695.808,181739.520,dma,4437,4437,0,0,0,
72712.192,181780.480,dma,4438,4438,0,0,0,
72728.576,181821.440,dma,4439,4439,0,0,0,
72744.960,181862.400,dma,4440,4440,0,0,0,
72761.344,181903.360,dma,4441,4441,0,0,0,
72777.728,181944.320,dma,4442,4442,0,0,0,
72794.112,181985.280,dma,4443,4443,0,0,0,
72810.496,182026.240,dma,4444,4444,0,0,0,
72826.880,182067.200,dma,4445,4445,0,0,0,
72843.264,182108.160,dma,4446,4446,0,0,0,
72859.648,182149.120,dma,4447,4447,0,0,0,
72876.032,182190.080,dma,4448,4448,0,0,0,
72892.416,182231.040,dma,4449,4449,0,0,0,
72908.800,182272.000,dma,4450,4450,0,0,0,
72925.184,182312.960,dma,4451,4451,0,0,0,
72941.568,182353.920,dma,4452,4452,0,0,0,
72957.952,182394.880,dma,4453,4453,0,0,0,
72974.336,182435.840,dma,4454,4454,0,0,0,
72990.720,182476.800,dma,4455,4455,0,0,0,
73007.104,182517.760,dma,4456,4456,0,0,0,
73023.488,182558.720,dma,4457,4457,0,0,0,
73039.872,182599.680,dma,4458,4458,0,0,0,
73056.256,182640.640,dma,4459,4459,0,0,0,
73072.640,182681.600,dma,4460,4460,0,0,0,
73089.024,182722.560,dma,4461,4461,0,0,0,
73105.408,182763.520,dma,4462,4462,0,0,0,
73121.792,182804.480,dma,4463,4463,0,0,0,
73138.176,182845.440,dma,4464,4464,0,0,0,
73154.560,182886.400,dma,4465,4465,0,0,0,
73170.944,182927.360,dma,4466,4466,0,0,0,
73187.328,182968.320,dma,4467,4467,0,0,0,
73203.712,183009.280,dma,4468,4468,0,0,0,
73220.096,183050.240,dma,4469,4469,0,0,0,
73236.480,183091.200,dma,4470,4470,0,0,0,
73252.864,183132.160,dma,4471,4471,0,0,0,
73269.248,183173.120,dma,4472,4472,0,0,0,
73285.632,183214.080,dma,4473,4473,0,0,0,
73302.016,183255.040,dma,4474,4474,0,0,0,
73318.400,183296.000,dma,4475,4475,0,0,0,
73334.784,183336.960,dma,4476,4476,0,0,0,
73351.168,183377.920,dma,4477,4477,0,0,0,
73367.552,183418.880,dma,4478,4478,0,0,0,
73383.936,183459.840,dma,4479,4479,0,0,0,
73400.320,183500.800,dma,4480,4480,0,0,0,
73416.704,183541.760,dma,4481,4481,0,0,0,
73433.088,183582.720,dma,4482,4482,0,0,0,
73449.472,183623.680,dma,4483,4483,0,0,0,
73465.856,183664.640,dma,4484,4484,0,0,0,
73482.240,183705.600,dma,4485,4485,0,0,0,
73498.624,183746.560,dma,4486,4486,0,0,0,
73515.008,183787.520,dma,4487,4487,0,0,0,
73531.392,183828.480,dma,4488,4488,0,0,0,
73547.776,183869.440,dma,4489,4489,0,0,0,
73564.160,183910.400,dma,4490,4490,0,0,0,
73580.544,183951.360,dma,4491,4491,0,0,0,
73596.928,183992.320,dma,4492,4492,0,0,0,
73613.312,184033.280,dma,4493,4493,0,0,0,
73629.696,184074.240,dma,4494,4494,0,0,0,
73646.080,184115.200,dma,4495,4495,0,0,0,
73662.464,184156.160,dma,4496,4496,0,0,0,
73678.848,184197.120,dma,4497,4497,0,0,0,
73695.232,184238.080,dma,4498,4498,0,0,0,
73711.616,184279.040,dma,4499,4499,0,0,0,
73728.000,184320.000,dma,4500,4500,0,0,0,
73744.384,184360.960,dma,4501,4501,0,0,0,
73760.768,184401.920,dma,4502,4502,0,0,0,
73777.152,184442.880,dma,4503,4503,0,0,0,
73793.536,184483.840,dma,4504,4504,0,0,0,
73809.920,184524.800,dma,4505,4505,0,0,0,
73826.304,184565.760,dma,4506,4506,0,0,0,
73842.688,184606.720,dma,4507,4507,0,0,0,
73859.072,184647.680,dma,4508,4508,0,0,0,
73875.456,184688.640,dma,4509,4509,0,0,0,
73891.840,184729.600,dma,4510,4510,0,0,0,
73908.224,184770.560,dma,4511,4511,0,0,0,
73924.608,184811.520,dma,4512,4512,0,0,0,
73940.992,184852.480,dma,4513,4513,0,0,0,
73957.376,184893.440,dma,4514,4514,0,0,0,
73973.760,184934.400,dma,4515,4515,0,0,0,
73990.144,184975.360,dma,4516,4516,0,0,0,
74006.528,185016.320,dma,4517,4517,0,0,0,
74022.912,185057.280,dma,4518,4518,0,0,0,
74039.296,185098.240,dma,4519,4519,0,0,0,
74055.680,185139.200,dma,4520,4520,0,0,0,
74072.064,185180.160,dma,4521,4521,0,0,0,
74088.448,185221.120,dma,4522,4522,0,0,0,
74104.832,185262.080,dma,4523,4523,0,0,0,
74121.216,185303.040,dma,4524,4524,0,0,0,
74137.600,185344.000,dma,4525,4525,0,0,0,
74153.984,185384.960,dma,4526,4526,0,0,0,
74170.368,185425.920,dma,4527,4527,0,0,0,
74186.752,185466.880,dma,4528,4528,0,0,0,
74203.136,185507.840,dma,4529,4529,0,0,0,
74219.520,185548.800,dma,4530,4530,0,0,0,
74235.904,185589.760,dma,4531,4531,0,0,0,
74252.288,185630.720,dma,4532,4532,0,0,0,
74268.672,185671.680,dma,4533,4533,0,0,0,
74285.056,185712.640,dma,4534,4534,0,0,0,
74301.440,185753.600,dma,4535,4535,0,0,0,
74317.824,185794.560,dma,4536,4536,0,0,0,
74334.208,185835.520,dma,4537,4537,0,0,0,
74350.592,185876.480,dma,4538,4538,0,0,0,
74366.976,185917.440,dma,4539,4539,0,0,0,
74383.360,185958.400,dma,4540,4540,0,0,0,
74399.744,185999.360,dma,4541,4541,0,0,0,
74416.128,186040.320,dma,4542,4542,0,0,0,
74432.512,186081.280,dma,4543,4543,0,0,0,
